"Sr","d13C","d34S","fR","fL","fA","fD","fAw_fA","RT","GEOG","fSR","fC"
77.6224501760207,2.76321598189117,16.9561407469184,0.841504144882677,1.41745316661228,0.74931312053705,1.13344374347341,1.03674193505381,0.0190849997276581,0.712218130663414,2.61898960853722,0.751001381286292
74.9698120239592,2.91141899452479,15.7003526807766,0.825941056795668,1.38499693175032,0.78099998310798,1.13346573704074,1.04112932163654,0.0198174004121498,0.0902563255185979,2.49210453485486,0.745276899926412
78.0437393329547,2.52068685599195,14.6934804001843,0.806808944532793,1.37089860905693,0.790170937477517,1.13862879775066,1.04443911993526,0.0201714616397599,0.215873012271521,2.24240606838028,0.753773265542132
80.8437525513846,3.16931697309782,14.9020929567823,0.791258728141809,1.38550717001079,0.798371874904992,1.16106281622696,1.03617018480661,0.0210034848607166,0.460581959147218,1.95341466821413,0.758800801736642
82.0300271890779,3.99782650142323,14.195119933986,0.777333348807122,1.45012767886459,0.789802422573091,1.15254592459727,1.0411668520205,0.0193470755786415,0.523799241777179,1.86717937649392,0.753354277004446
81.7618175977096,4.37678770563904,13.6992729202847,0.759576791652903,1.44835660052938,0.798507905819798,1.14876127127567,1.04132098910257,0.0239536582858778,0.781326914449728,1.92430595890834,0.741890871151436
83.1561671527435,4.68694631011195,12.8435836285603,0.742990436620393,1.36779192762972,0.8434803474977,0.978851869323097,0.938996093182887,0.0263745510870001,1.18179996074772,2.02889277696115,0.746354702840558
81.7516568537059,4.39937191464032,12.9852680613699,0.729188022021969,1.31163979779265,0.886913189426511,0.830403670206285,0.854568532044412,0.0347123483144962,1.43920341967553,2.05840044442465,0.754251919006153
76.8311801422295,4.66288998482191,14.3631589327681,0.707966848303818,1.30087659583905,0.914591634250115,0.794989154759296,0.82838976271931,0.0401209879453883,0.619110265779584,2.10571888686972,0.744022823587831
71.0320100295426,4.02262050728817,16.2049204458843,0.696236321332341,1.32044524271042,0.950737515673787,0.741478992425609,0.867725389709086,0.0425604450209673,-0.019159995113085,2.3364044876482,0.741642730071533
73.4319822068415,1.01077201399903,19.3365318680958,0.680180880637727,1.41814014266649,0.969877994317496,0.647199019673031,0.815542144172957,0.0413344152506962,-0.727530816684972,1.98107972475982,0.738668786980381
75.173655249141,2.01609882648113,20.2669238981661,0.677188813432732,1.35990645806837,0.969208477671407,0.573511221356534,0.81543307286361,0.0449876912453619,-0.545212412040595,1.42454569479777,0.748797660836285
77.9024408673142,2.49288826058247,20.5124869438455,0.659631674796059,1.38525786808493,0.970214096485062,0.546723769401322,0.79556971701242,0.0465887715698715,0.392627322975268,1.34106051323439,0.754314905114897
77.9864029872652,3.4896668959911,19.3283912830854,0.653990994466237,1.23110482054878,0.970674181679944,0.505172738555966,0.783394349263135,0.0469184758524608,1.47401089876056,1.35230421156135,0.750312208633796
78.1297435331785,2.49101162383527,18.0908811733688,0.649305336248313,1.2544075551668,0.98494314912289,0.673084942418366,0.809604228722294,0.0499022726645419,2.26015455937988,1.42368698668849,0.751669707786421
74.8423742273383,2.0006086886883,18.272533139343,0.634154811080686,1.37146084669223,0.96446976066951,0.847861891395255,0.864604873466121,0.0521251476938233,3.08894419768662,1.37629442481869,0.741428475180017
76.1287982355839,1.05044426058533,17.7846131951783,0.635793787373769,1.33322824588444,0.925189230371182,0.835437237104513,0.860805724983887,0.0520558785033809,3.91937945158442,1.35316655919469,0.7470442375326
74.9630031872936,1.21525991237023,17.7576869266314,0.63225663131045,1.26927219294919,0.924644939023524,0.837638104768583,0.86208750758916,0.0543764210775515,4.63947003295998,1.5893884910268,0.751686943412411
68.902299736597,1.38507236670666,17.335009384519,0.628421432472973,1.22547198308023,0.92068156473193,0.871566780087986,0.862559326003095,0.0530334314120315,3.8654728029438,1.65129452511603,0.751171378824435
67.9805645056632,1.5193555601335,17.3995212057856,0.632792459092797,1.26369276266605,0.929689720189877,0.889181775973149,0.928813960372587,0.0568410591895478,3.06720970560827,1.44500187623597,0.753992833893741
69.0081118102278,1.69251967824264,16.5038801753647,0.642113891582468,1.19345912705512,0.922335223930841,0.941985228264959,0.922200119358643,0.053627857123048,2.37289556839893,1.76226485952261,0.744883663591092
71.0638537806342,1.19888862238503,17.1123785500147,0.64244439415013,1.00394802814835,0.90751518688289,0.987529894496133,0.965685227477049,0.0569980751832198,2.15285503623488,2.3623384484616,0.762026281319788
72.9791254487791,2.00314672798584,17.3147381829434,0.649944880696727,1.04118578009858,0.889374428446558,1.04796091361028,1.00744520831933,0.0563867958081727,2.23158723149766,2.83917574132022,0.775312614794615
71.9327017594249,2.50245486399792,16.3493634382481,0.660345057345535,1.03858365772259,0.875845831989375,1.13591169191995,1.04650463933453,0.0543279423727137,2.56909785782901,2.61197451410886,0.793994949005086
72.976737572437,2.68125545768228,15.6795103727996,0.675915333628963,1.06124740842555,0.826320594112485,1.15775485375342,1.04026275219293,0.0536093352045089,2.99943298438568,2.13480470865656,0.819163140817526
74.02858477589,2.60148755224998,17.4328239295762,0.698095557331314,1.00680295295992,0.819654474875119,1.16751050754805,1.03147925806723,0.0506316139035013,3.9572806739887,2.0027669374978,0.824591667651166
75.3364955920866,2.49663276689983,18.4917698192035,0.694610241191126,0.875591320921149,0.728267902264754,1.03565290007549,0.297992375774797,0.0387598372096282,4.48136499462337,1.79453801145535,0.883984869979002
76.0989565636467,2.39628952972081,18.3811212953518,0.731009638716672,0.854761772855823,0.864697149606021,1.15606474091434,1.02225217773427,0.0504811529619166,4.15938304154426,1.75347790027847,0.891090669455108
77.9632272283591,2.39176962254785,18.9313817970517,0.757106422275322,0.910044445762114,0.938990013274483,1.22790888120969,0.988484407207719,0.0536656448879815,3.54212841879003,2.02690172606973,0.891927181790644
78.551125007405,2.3153481141606,18.3023425109723,0.787531599829239,1.27905325845125,0.969397381836452,1.1796947437334,1.05154170684881,0.0447586331393022,2.01934186888177,2.02936171412216,0.909734386780747
77.9977199118422,2.17535069427609,18.9490039517773,0.814521014923166,1.05774379880368,0.985025514459418,1.16414415232838,1.03140481751168,0.0404036611019294,0.67221548543304,1.63038658809807,0.943201391439191
78.2840687087906,2.1924097724971,22.190941521665,0.847208459460752,1.13183246068969,1.06616868384311,1.20469386143591,1.00910104116074,0.0370516166127368,0.468571647495012,1.52483198416397,0.943225156820158
80.9351348301871,2.19219423231659,21.8032267833149,0.882098931631808,1.32710062542939,1.0818337370842,1.19745023280151,0.99934825312159,0.0298542542861565,0.14507954877361,1.60328621266627,0.955632933241678
85.7224816063163,1.99555676434597,21.8974739464546,0.916974715461834,0.98794237081362,1.04877467448415,1.07516168858351,1.0040694613128,0.0305011291756227,0.0739307393448366,1.43305058214947,0.96442213840755
89.6273604071974,1.68890653289136,22.106052557116,0.957144887195258,0.997222413062196,1.01552387394137,1.00932470289478,0.991082669531922,0.0303479725045465,-0.0083454529281034,1.22414293068519,0.985868690422234
91.2265782270289,1.49718194616897,21.8100052543939,1.00540493457589,0.989537838009894,1.00950887225717,0.992677373871107,1.10553632717815,0.0306934715939309,0.0809048931749116,0.99738455735896,0.997323908403098
